CondensedBinary2DGeometry,BandGapLocation,BandGapWidth
10100100111,642.6982354,128.8086212
10100101101,1018.76942,65.17527981
10100101110,1072.736292,93.17716977
10100101111,1058.253612,125.6604792
10100110110,829.6784312,26.19948846
10100111100,1365.332922,35.96440818
10100111101,1398.755869,104.3015347
10100111110,1486.26842,29.38765071
10100111111,1763.05872,65.88098994
10101000000,936.9509769,178.6239337
10101000001,1041.604096,62.56963378
10101000010,864.9321979,30.49142983
10101000011,859.8177288,80.4884841
10101000101,1238.8386,78.79732981
10101000110,990.4384636,316.7290668
10101000111,976.6856283,371.1452179
10101001011,1146.572114,267.7410858
10101001100,810.7223769,10.45334287
10101001110,1200.388969,102.0675956
10101001111,1519.906588,466.7567037
10101010110,1315.08101,15.93177212
10101011011,1504.847926,12.49870344
10101011100,1096.539396,24.16264934
10101011101,1198.407404,17.47139704
10101100000,922.642481,148.5870733
10101100001,752.1016276,26.32968833
10101100010,893.3232934,45.49417901
10101100011,892.1128266,134.3421999
10101100100,790.1637823,142.008006
10101100101,998.1266791,302.5617777
10101100110,997.514524,367.5311339
10101100111,985.8906554,410.7359776
10101101010,1560.998046,105.449782
10101101011,1327.7906,451.8788274
10101101100,1691.874337,150.7532988
10101101101,1246.558009,185.3364792
10101101110,1472.775501,408.5027143
10101101111,1517.779041,491.7127814
10101110101,1284.342751,62.68376634
10101110110,1301.378331,52.52771942
10101110111,1288.355248,38.2125417
10101111100,1201.77894,10.95252681
10101111111,2284.259179,48.31150192
10110000000,953.9908473,317.1419392
10110000001,648.8229235,26.36030544
10110000011,912.0286569,22.47035425
10110000101,1104.991782,65.80091098
10110000111,1187.912851,66.21551231
10110001000,722.118322,10.25372529
10110001100,1483.872063,35.14560804
10110001111,1539.806659,209.7421355
10110010100,1585.236639,361.1341695
10110010110,1748.995487,51.92218472
10110011100,1650.618713,358.3368379
10110100000,869.6121918,161.0299752
10110100001,1026.622702,36.31342389
10110100011,621.9321532,39.41848867
10110100100,1622.91712,100.011506
10110100101,1007.723756,28.53163447
10110100110,1211.298821,99.52242472
10110100111,1210.210574,188.4032321
10110101011,1064.97051,10.53378147
10110101111,1485.43987,283.5858552
10110110100,1700.796075,127.3225416
10110110101,1724.491116,30.61540033
10110111100,1713.551077,182.8719494
10110111101,1741.184444,99.54390749
10110111111,2007.113872,16.02729805
10111000000,595.6207996,21.88955462
10111000001,596.6995256,20.00178503
10111000010,889.1446292,85.11151333
10111000011,1107.129449,61.27681653
10111000111,1465.006954,39.34306858
10111001000,1341.992737,11.15645255
10111001011,1395.104006,23.32558489
10111001111,1622.748939,231.3028129
10111010000,1664.980483,106.6702189
10111010110,1172.787649,13.61990764
10111011100,1473.546648,19.91548331
10111011101,1256.211835,14.3812955
10111100000,611.5457288,20.10516085
10111100001,786.6055372,35.01263977
10111100010,936.1842785,56.8225158
10111100011,979.1138261,72.72749254
10111100100,1823.730019,12.2634617
10111100110,1557.421138,10.61022656
10111100111,1539.302539,90.95707943
10111101010,1701.226127,71.91490221
10111101011,1624.557672,156.3393659
10111101100,2262.734596,70.07018773
10111101110,1664.048249,162.6305329
10111101111,1655.638655,215.7871912
10111110000,1701.410091,184.550449
10111110101,2146.976842,12.48194077
10111110111,2310.505075,126.6709951
10111111111,2302.31076,60.05097036
11000000000,610.8719468,14.00772437
11000000010,563.2061531,33.27079264
11000000011,561.9138137,56.42341291
11000000100,541.5198626,11.69731916
11000000101,543.5169711,26.16925915
11000000110,601.2972035,158.6498064
11000000111,434.6911812,15.51552426
11000001010,578.3689912,80.97221337
11000001011,580.7470001,94.88057234
11000001101,593.767808,19.14122448
11000001110,634.2034936,218.9518042
11000001111,641.2753419,235.3100584
11000010010,688.5881318,12.30536684
11000010100,823.0008854,22.52132892
11000010110,710.2253729,102.7147412
11000010111,702.8427247,94.70062853
11000011000,826.2604289,33.5661361
11000011100,834.0802448,76.81924002
11000011101,841.8403887,63.14903814
11000011110,995.7345677,18.46519556
11000011111,1007.872755,22.37306879
11000100001,624.1490704,90.98908233
11000100010,703.1486275,275.6785702
11000100011,489.3936597,48.72926388
11000100100,602.3554218,98.16087212
11000100101,487.0107072,12.99313653
11000100110,469.0829711,22.62754905
11000100111,456.1578475,44.49743579
11000101001,582.192984,105.063303
11000101010,687.7160533,284.0719554
11000101011,712.8287834,315.9540378
11000101100,587.6026314,111.1635822
11000101101,756.6897381,431.8238757
11000101110,772.7893449,496.3216042
11000101111,824.4350105,504.0075245
11000110001,527.0433171,18.03323303
11000110010,699.9332495,118.996486
11000110011,693.6646339,118.9238373
11000110101,740.1700487,162.5810087
11000110110,727.9129177,189.6592722
11000110111,722.4836889,186.0971628
11000111000,835.9549801,58.30087018
11000111010,728.9312588,16.90747502
11000111011,725.2146243,21.58069253
11000111101,1243.345727,33.23406547
11000111110,1130.613411,26.1632173
11000111111,1150.855573,29.02852584
11001000001,539.3275948,15.8794643
11001000010,736.0725211,326.34239
11001000011,489.0933505,17.83571445
11001000100,633.8252416,105.4919035
11001000101,656.6230935,156.0550542
11001000110,941.9856656,785.5554965
11001000111,994.8212632,892.4311552
11001001000,926.0786402,187.2683422
11001001001,624.9108992,37.24946808
11001001010,781.2318824,361.5292516
11001001011,932.9498617,774.1728385
11001001100,640.0027688,110.896295
11001001101,661.5066416,157.6886302
11001001110,977.2329891,807.1501859
11001001111,1029.477537,987.6628307
11001010010,769.6446335,125.1105134
11001010011,770.208667,128.3934433
11001010100,775.7737428,85.81853898
11001010101,705.362347,38.10016342
11001010110,787.8106247,226.4137677
11001010111,786.986506,228.6185459
11001011000,1298.04241,25.88232671
11001011010,1033.621671,33.64305917
11001011011,1077.922274,309.5703012
11001011100,1548.30505,57.24789874
11001011110,903.2426243,10.42709046
11001011111,1463.020992,253.1252782
11001100001,486.8199059,15.73560052
11001100010,778.7963763,433.8038307
11001100011,476.5678254,22.31825494
11001100100,721.5720361,302.4011737
11001100101,934.7349239,775.3555764
11001100110,968.6942751,860.9639862
11001100111,457.4643785,11.56804488
11001101000,907.3168897,198.1978776
11001101001,813.6865679,563.9936106
11001101010,825.2612605,471.7025017
11001101011,957.6987569,840.6557652
11001101100,744.9020815,339.8080283
11001101101,971.7518472,851.4485982
11001101110,1004.887113,944.7719366
11001101111,1045.081478,1041.930303
11001110001,703.8354098,108.6008388
11001110010,764.904738,148.1661124
11001110011,766.7652513,155.073461
11001110100,767.3340497,184.863231
11001110101,785.0243588,226.0954138
11001110110,783.9013582,245.5850457
11001110111,782.3626789,246.581752
11001111000,1334.769241,14.41816895
11001111001,947.1517802,41.04905688
11001111010,1088.696595,53.66246323
11001111011,1262.285358,389.2879432
11001111101,1213.199479,81.95946702
11001111110,1481.886592,228.9521782
11001111111,1484.803861,226.9439188
11010000000,694.3349607,14.87323348
11010000010,553.8430304,63.21921269
11010000011,557.4969487,83.95591642
11010000100,904.7236157,164.2208838
11010000101,614.1642543,45.7612094
11010000110,817.9987099,566.6228588
11010000111,858.1022598,619.1474475
11010001000,1053.922573,304.8247926
11010001001,615.8915258,32.52294246
11010001010,640.0107281,112.2229924
11010001011,655.8104146,149.5570596
11010001100,585.3401135,12.987293
11010001101,605.7729961,57.03668885
11010001110,805.5283261,578.4143086
11010001111,1001.140028,914.4258534
11010010100,1386.939792,232.6303263
11010010111,1483.905658,61.4167172
11010011100,1536.338197,343.6038547
11010011111,1622.433263,30.40807242
11010100001,585.387667,80.39936599
11010100010,685.3127155,262.4658459
11010100011,685.8141347,295.883576
11010100100,725.0355136,262.3789281
11010100101,891.2369891,676.1363017
11010100110,939.8831423,791.8969531
11010100111,949.1822515,832.1259344
11010101000,593.7574323,10.61331969
11010101001,638.0128851,177.9936249
11010101010,776.1154618,402.484458
11010101011,805.0384177,594.3456873
11010101100,682.0452945,287.5558337
11010101101,844.567025,656.6316415
11010101110,1055.445653,1046.843595
11010101111,1093.780191,1125.015524
11010110011,1145.213802,147.4491106
11010110111,1575.4101,162.949333
11010111000,858.5447504,17.08382247
11010111001,1547.928359,123.2665728
11010111010,1605.416362,73.371393
11010111011,1527.084357,40.45813061
11010111100,966.2148269,11.33262482
11010111110,1485.795167,25.94686302
11010111111,1681.385036,79.2904669
11011000001,503.8548492,34.31470813
11011000010,694.744542,296.3207025
11011000011,731.2038526,398.8281554
11011000100,648.5948432,159.5477018
11011000101,668.0745425,202.0833991
11011000110,973.7300003,823.7780404
11011000111,1034.439262,1030.892972
11011001000,587.0797947,51.98564512
11011001001,595.5944714,143.4622266
11011001010,797.1567131,475.885403
11011001011,987.195955,971.5386131
11011001100,700.4000606,303.6021028
11011001101,715.5786144,336.6753552
11011001110,1007.671461,965.3034609
11011001111,1090.507261,1159.377147
11011010110,1934.119057,64.71583563
11011010111,1631.534478,175.8183785
11011011011,1640.56934,53.15533337
11011011101,1201.634767,11.08272536
11011011111,1713.54853,49.28587906
11011100001,619.3983905,166.8662237
11011100010,759.4829872,392.5584513
11011100011,803.3424292,495.2938852
11011100100,717.036728,315.0614275
11011100101,938.193906,801.3919997
11011100110,997.795356,939.4837899
11011100111,1056.349784,1084.739951
11011101000,581.4459811,85.09842206
11011101001,821.9114267,609.1897367
11011101010,822.0036144,542.4854004
11011101011,1085.064318,1126.394343
11011101100,839.233417,596.5908854
11011101101,985.9146201,983.6624904
11011101110,1062.089178,1112.473222
11011101111,1101.009058,1186.689046
11011110001,1080.225879,51.40020407
11011110100,1665.88607,44.05728331
11011110110,1698.181432,12.32861956
11011110111,1629.808455,192.9048454
11011111010,1687.965429,82.44390479
11011111011,1689.807265,77.56347835
11011111100,1249.431442,16.34514696
11011111110,1708.255821,17.96259828
11011111111,1722.969463,40.48776006
11100000000,943.5923141,215.9795384
11100000001,961.9616718,177.4691779
11100000010,969.8164813,10.96037116
11100000011,587.4218927,13.49730282
11100000100,838.0515561,88.91291516
11100000101,912.6589371,13.20005654
11100000110,681.6031543,20.34593282
11100000111,659.4422801,75.26564077
11100001010,812.2870784,12.90767614
11100011000,1368.906307,193.1103927
11100011100,1401.525175,383.7801641
11100011110,1573.986562,18.05467123
11100011111,1581.008646,31.30432517
11100100000,919.7191574,168.703573
11100100001,1075.630492,188.715012
11100100010,821.6805736,13.1978587
11100100011,831.6391639,79.47849905
11100100101,842.7582796,61.40538089
11100100110,833.4505573,16.71347285
11100100111,811.7024061,31.60472107
11100101010,1003.111618,45.53974477
11100101011,934.6712533,134.4720797
11100101101,1045.095866,10.85610959
11100101110,1400.394244,216.0541349
11100101111,1343.527228,379.4765938
11100110001,804.5374733,10.16518998
11100110010,933.88157,14.05633416
11100110011,902.9555801,87.15301721
11100110101,891.7918919,38.11301411
11100110110,994.5441906,195.6192281
11100110111,978.6952171,189.5723252
11100111000,1337.733277,164.2392058
11100111111,2149.580752,33.25176311
11101000000,926.0786389,187.2683396
11101000001,1028.82817,77.3530294
11101000010,870.7301226,31.07868791
11101000011,907.4856424,16.11090445
11101000100,1184.333691,23.5971851
11101000101,719.5400025,26.67355429
11101000110,1115.865403,432.3907753
11101000111,1107.721425,490.2797449
11101001000,755.8734951,13.92284763
11101001011,1208.180858,251.872181
11101001100,1711.048801,67.27338491
11101001110,1397.767212,157.8877202
11101001111,1466.35111,445.9014949
11101010000,1298.04241,25.88232671
11101010100,1338.578797,44.5421926
11101010110,1391.478517,66.17407847
11101010111,1403.256374,76.48253779
11101011100,1230.982073,15.22952997
11101011101,1301.449037,18.03095613
11101100000,909.9090408,153.3034683
11101100001,1059.952097,170.8105577
11101100010,935.8448621,16.69124182
11101100011,939.3203957,110.3069747
11101100100,784.7342742,164.0031176
11101100101,1100.337823,400.5457229
11101100110,1122.849447,502.7131267
11101100111,1116.104126,549.1867812
11101101000,733.1215813,10.96486541
11101101010,1595.820324,160.2372408
11101101011,1373.88678,470.2615194
11101101100,1706.82621,135.776269
11101101101,1410.385554,228.273126
11101101110,1477.576336,354.6344561
11101101111,1536.795572,478.008116
11101110000,1214.258597,19.31516627
11101110100,1412.998915,35.50491461
11101110101,1346.594434,115.0972733
11101110110,1420.663239,106.0025422
11101110111,1412.354964,95.83950769
11101111100,1319.27179,16.61458003
11101111111,2269.317969,39.51881621
11110000000,576.3757544,44.57783709
11110000001,569.5603301,56.13472742
11110000010,580.626362,21.7600098
11110000011,584.3089984,24.5594709
11110000100,1214.846113,61.73795787
11110000101,1242.083806,44.68470692
11110000110,894.786416,12.23009779
11110000111,1247.986504,88.45395406
11110001100,1686.011554,31.55229126
11110001111,1460.239042,40.4215963
11110010000,1411.476286,10.72114261
11110010001,1258.46584,14.52003485
11110010100,1745.076321,99.50807533
11110010111,2022.377323,11.49325625
11110011100,1745.144014,127.1282564
11110100000,589.1309618,30.65890764
11110100001,1211.07546,28.89205179
11110100010,901.1321744,46.33751868
11110100011,911.1523174,13.82047739
11110100110,1337.382433,68.10604681
11110100111,1325.525352,34.20780502
11110101000,1258.153452,11.72611671
11110101001,1309.195274,12.4014949
11110101011,1092.050692,68.18658188
11110101100,2155.734065,12.92555538
11110101110,1530.565642,50.74185543
11110101111,1615.947969,253.7971263
11110110001,1175.841257,14.65955145
11110110110,2136.366373,10.41210658
11110111011,1072.496542,10.32611208
11110111100,1121.000129,10.33228137
11110111101,2211.826899,10.78808016
11110111111,2126.06503,12.73674554
11111000000,587.0797947,51.98564512
11111000001,588.9388391,48.58184684
11111000010,880.596914,70.61606585
11111000011,1093.50828,51.98946414
11111000100,1842.795271,42.99603801
11111000101,1535.495821,10.41491261
11111000111,1558.884975,16.39066706
11111001111,1681.011683,160.8373722
11111010110,1382.828221,10.55144571
11111011101,1540.266281,16.10419265
11111011110,1413.005812,15.56056164
11111011111,2102.330662,10.11176881
11111100000,600.0580559,44.38547376
11111100001,847.4777321,23.78290155
11111100010,922.5254391,34.50701351
11111100011,979.9533867,46.16361665
11111100100,1863.343049,96.90341752
11111100110,1616.917517,27.52460458
